,AvgSalary,City,Company,Designation,Lat,Long,Max Salary,Min Salary,Source,State,Title,_id
4116,,Queens,DEPT OF HEALTH/MENTAL HYGIENE,Data Admin,40.7498,-73.7976,,,,NY,"data governance coordinator, bureau of hiv/aids prevention and control -administration",5c09e632af11378e24f8895f
4117,,Queens,DEPT OF HEALTH/MENTAL HYGIENE,Data Scientist,40.7498,-73.7976,,,,NY,"senior data scientist, bureau of primary care access and planning",5c09e632af11378e24f88960
4118,,New York,"The Hagan-Ricci Group, Inc.",Data Scientist,40.6943,-73.9249,,,,NY,data scientist,5c09e632af11378e24f88961
4119,,New York,Movable Ink,Other,40.6943,-73.9249,,,,NY,data architect,5c09e632af11378e24f88962
4120,,New York,The New School,Data Analyst,40.6943,-73.9249,,,,NY,research analyst,5c09e632af11378e24f88963
4121,,New York,HOUSING PRESERVATION & DVLPMNT,Data Manager,40.6943,-73.9249,,,,NY,data analysis manager,5c09e632af11378e24f88964
4122,,New York,KOCH SUPPLY AND TRADING,Data Analyst,40.6943,-73.9249,,,,NY,quantitative analyst,5c09e632af11378e24f88965
4123,,New York,Bloomberg,Data Scientist,40.6943,-73.9249,,,,NY,machine learning research scientist - pattern recognition,5c09e632af11378e24f88966
4124,,New York,NYU Langone Health,Statistician,40.6943,-73.9249,,,,NY,biostatistician,5c09e632af11378e24f88967
4125,,New York,Hospital for Special Surgery,Data Engineer,40.6943,-73.9249,,,,NY,data engineer,5c09e632af11378e24f88968
4126,,New York,UNICEF,Data Consultant,40.6943,-73.9249,,,,NY,"consultancy: urban planning, psn section, drp - nyhq, requisition #514770",5c09e632af11378e24f88969
4127,,New York,Oath Inc,Data Scientist,40.6943,-73.9249,,,,NY,research scientist,5c09e632af11378e24f8896a
4128,,New York,Candid Co.,Data Analyst,40.6943,-73.9249,,,,NY,senior data analyst,5c09e632af11378e24f8896b
4129,,Manhattan,New York City Transit,Data Analyst,40.7834,-73.9662,,,,NY,subways operations analyst,5c09e632af11378e24f8896c
4130,,Manhattan,VISITING NURSE SERVICE OF NEW YORK,Data Analyst,40.7834,-73.9662,,,,NY,"statistical analyst, choice",5c09e632af11378e24f8896d
4131,,Queens,DEPT OF HEALTH/MENTAL HYGIENE,Data Analyst,40.7498,-73.7976,,,,NY,"data analyst, bureau of hiv/aids prevention and control/hiv/aids prevention",5c09e632af11378e24f8896e
4132,,New York,Ipsos North America,Data Scientist,40.6943,-73.9249,,,,NY,nlp scientist,5c09e632af11378e24f8896f
4133,,New York,New York University,Data Scientist,40.6943,-73.9249,,,,NY,assistant research scientist (pt),5c09e632af11378e24f88970
4134,,New York,NYU Langone Health,Data Assistant,40.6943,-73.9249,,,,NY,project assistant i/ii,5c09e632af11378e24f88971
4135,,New York,Westwood One,Data Analyst,40.6943,-73.9249,,,,NY,research analyst,5c09e632af11378e24f88972
4136,,New York,Via,Data Analyst,40.6943,-73.9249,,,,NY,marketing data analyst,5c09e632af11378e24f88973
4137,,New York,Cushman & Wakefield,Data Analyst,40.6943,-73.9249,,,,NY,analyst new york research,5c09e632af11378e24f88974
4138,,New York,Goldman Sachs,Research Analyst/Scientist,40.6943,-73.9249,,,,NY,"hcm, organizational research â associate â new york",5c09e632af11378e24f88975
4139,,New York,NYU Langone Health,Data Analyst,40.6943,-73.9249,,,,NY,senior data analyst,5c09e632af11378e24f88976
4140,,New York,Applecart,Data Engineer,40.6943,-73.9249,,,,NY,"quantitative data engineer, modeling team",5c09e632af11378e24f88977
4141,,Manhattan,Darwin Recruitment,Data Scientist,40.7834,-73.9662,,,,NY,cyber security data scientist,5c09e632af11378e24f88978
4142,,New York,NYU Langone Health,Other,40.6943,-73.9249,,,,NY,departmental secretary,5c09e632af11378e24f88979
4143,,New York,NYU Langone Health,Research Analyst/Scientist,40.6943,-73.9249,,,,NY,associate research coordinator,5c09e632af11378e24f8897a
4144,,New York,New York Life Insurance Co,Other,40.6943,-73.9249,,,,NY,supplier diversity and data analysis associate,5c09e632af11378e24f8897b
4145,,New York,Service Employees International Union,Data Analyst,40.6943,-73.9249,,,,NY,research analyst,5c09e632af11378e24f8897c
4146,,New York,Diverse Lynx,Data Scientist,40.6943,-73.9249,,,,NY,data scientist,5c09e632af11378e24f8897d
4147,,New York,JP Morgan Chase,Data Developer,40.6943,-73.9249,,,,NY,data analytics embedded developer,5c09e632af11378e24f8897e
4148,,New York,Freshly,Data Engineer,40.6943,-73.9249,,,,NY,data engineer,5c09e632af11378e24f8897f
4149,,New York,7Park Data,Data Scientist,40.6943,-73.9249,,,,NY,"vp, data science",5c09e632af11378e24f88980
4150,,Queens,DEPT OF HEALTH/MENTAL HYGIENE,Data Manager,40.7498,-73.7976,,,,NY,"data manager, viral hepatitis, bureau of communicable diseases",5c09e632af11378e24f88981
4151,,New York,Goldman Sachs,Research Analyst/Scientist,40.6943,-73.9249,,,,NY,data intelligence - research & development engineer,5c09e632af11378e24f88982
4152,,New York,Beeswax,Data Engineer,40.6943,-73.9249,,,,NY,data engineer,5c09e632af11378e24f88983
4153,,New York,Capital One,Data Scientist,40.6943,-73.9249,,,,NY,"senior associate, data scientist",5c09e632af11378e24f88984
4154,,New York,7Park Data,Data Analyst,40.6943,-73.9249,,,,NY,data analyst / engineer,5c09e632af11378e24f88985
4155,,New York,Simons Foundation,Data Engineer,40.6943,-73.9249,,,,NY,data visualization engineer,5c09e632af11378e24f88986
4156,,New York,Simons Foundation,Data Scientist,40.6943,-73.9249,,,,NY,"associate research scientist, machine learning & statistics, cca",5c09e632af11378e24f88987
4157,,Manhattan,VISITING NURSE SERVICE OF NEW YORK,Data Analyst,40.7834,-73.9662,,,,NY,statistical analyst,5c09e632af11378e24f88988
4158,,New York,Facebook,Data Scientist,40.6943,-73.9249,,,,NY,"applied research scientist, core machine learning",5c09e632af11378e24f88989
4159,,New York,Viacom,Data Scientist,40.6943,-73.9249,,,,NY,"sr. data scientist, audience science",5c09e632af11378e24f8898a
4160,,New York,NYU Langone Health,Research Analyst/Scientist,40.6943,-73.9249,,,,NY,student research intern - cardiac arrest research,5c09e632af11378e24f8898b
4161,,New York,Via,Other,40.6943,-73.9249,,,,NY,talent acquisition associate - sales,5c09e632af11378e24f8898c
4162,,New York,Blockstack,Data Scientist,40.6943,-73.9249,,,,NY,research scientist,5c09e632af11378e24f8898d
4163,,New York,DigitasLBi,Data Analyst,40.6943,-73.9249,,,,NY,"analyst, data & analysis",5c09e632af11378e24f8898e
4164,,New York,IJC Associates,Data Scientist,40.6943,-73.9249,,,,NY,chief data scientist,5c09e632af11378e24f8898f
4165,,New York,Integral Ad Science,Data Engineer,40.6943,-73.9249,,,,NY,data engineer,5c09e632af11378e24f88990
4166,,New York,Seaport Global Holdings LLC,Data Scientist,40.6943,-73.9249,,,,NY,portfolio scientist,5c09e632af11378e24f88991
4167,,New York,"Quentis Therapeutics, Inc",Data Scientist,40.6943,-73.9249,,,,NY,scientist,5c09e632af11378e24f88992
4168,,New York,Sartorius Corporation,Data Scientist,40.6943,-73.9249,,,,NY,principal data scientist,5c09e632af11378e24f88993
4169,,New York,Bloomberg,Research Analyst/Scientist,40.6943,-73.9249,,,,NY,trading research quant,5c09e632af11378e24f88994
4170,,New York,Casper,Data Analyst,40.6943,-73.9249,,,,NY,"analyst, data & analytics",5c09e632af11378e24f88995
4171,,New York,NYU Langone Health,Other,40.6943,-73.9249,,,,NY,parentcorps educator,5c09e632af11378e24f88996
4172,,New York,Facebook,Data Scientist,40.6943,-73.9249,,,,NY,research scientist (ai),5c09e632af11378e24f88997
4173,,New York,Bank of America,Data Analyst,40.6943,-73.9249,,,,NY,aso/ vp- junior research analyst,5c09e632af11378e24f88998
4174,,New York,Koneksa Health,Statistician,40.6943,-73.9249,,,,NY,statistician,5c09e632af11378e24f88999
4175,,New York,Sartorius,Data Scientist,40.6943,-73.9249,,,,NY,principal data scientist,5c09e632af11378e24f8899a
4176,,New York,S.C. International,Data Scientist,40.6943,-73.9249,,,,NY,data scientist,5c09e632af11378e24f8899b
4177,,New York,Source One,Data Analyst,40.6943,-73.9249,,,,NY,data analyst,5c09e632af11378e24f8899c
4178,,New York,Simons Foundation,Data Scientist,40.6943,-73.9249,,,,NY,"research scientist, cca",5c09e632af11378e24f8899d
4179,,New York,Butterfly Network,Data Scientist,40.6943,-73.9249,,,,NY,machine learning research scientist,5c09e632af11378e24f8899e
4180,,New York,Refinery29,Data Analyst,40.6943,-73.9249,,,,NY,"research analyst, r29 intelligence",5c09e632af11378e24f8899f
4181,,New York,Amazon.com,Data Scientist,40.6943,-73.9249,,,,NY,senior research scientist,5c09e632af11378e24f889a0
4182,,New York,Reorg Research,Data Scientist,40.6943,-73.9249,,,,NY,senior data scientist,5c09e632af11378e24f889a1
4183,,New York,NYU Langone Health,Other,40.6943,-73.9249,,,,NY,fgp sec i-intake/sched (35),5c09e632af11378e24f889a2
4184,,New York,Facebook,Data Scientist,40.6943,-73.9249,,,,NY,"research scientist, machine learning (phd university grad)",5c09e632af11378e24f889a3
4185,,New York,Insticator Inc,Data Engineer,40.6943,-73.9249,,,,NY,data engineer,5c09e632af11378e24f889a4
4186,,Manhattan,EcoHealth Alliance,Data Scientist,40.7834,-73.9662,,,,NY,research scientist,5c09e633af11378e24f889a5
4187,,New York,Getty Images,Data Scientist,40.6943,-73.9249,,,,NY,senior data scientist,5c09e633af11378e24f889a6
4188,,New York,Averity,Data Scientist,40.6943,-73.9249,,,,NY,data scientist (online media),5c09e633af11378e24f889a7
4189,,New York,Quartet,Data Scientist,40.6943,-73.9249,,,,NY,"senior data scientist, evaluations",5c09e633af11378e24f889a8
4190,,New York,Big Cloud,Data Scientist,40.6943,-73.9249,,,,NY,data scientist - marketing - new york,5c09e633af11378e24f889a9
4191,,New York,"Open Systems Technologies, Inc.",Data Scientist,40.6943,-73.9249,,,,NY,data scientist,5c09e633af11378e24f889aa
4192,,New York,Balyasny,Data Analyst,40.6943,-73.9249,,,,NY,investment data analyst,5c09e633af11378e24f889ab
4193,,New York,Drug Policy Alliance,Data Analyst,40.6943,-73.9249,,,,NY,researcher and quantitative analyst,5c09e633af11378e24f889ac
4194,,New York,Amazon.com,Data Scientist,40.6943,-73.9249,,,,NY,sr. applied scientist,5c09e633af11378e24f889ad
4195,,New York,JP Morgan Chase,Data Scientist,40.6943,-73.9249,,,,NY,cib chief data science office-data scientist â vp - new york,5c09e633af11378e24f889ae
4196,,New York,DigitasLBi,Data Scientist,40.6943,-73.9249,,,,NY,senior data scientist,5c09e633af11378e24f889af
4197,,New York,NYU Langone Health,Other,40.6943,-73.9249,,,,NY,admitting representative,5c09e633af11378e24f889b0
4198,,New York,Annalect,Data Scientist,40.6943,-73.9249,,,,NY,senior data scientist (2018035),5c09e633af11378e24f889b1
4199,,New York,KDR recruitment,Data Engineer,40.6943,-73.9249,,,,NY,data engineer,5c09e633af11378e24f889b2
4200,,New York,TMP Worldwide,Data Scientist,40.6943,-73.9249,,,,NY,data science engineer,5c09e633af11378e24f889b3
4201,,New York,Simons Foundation,Data Scientist,40.6943,-73.9249,,,,NY,"research scientist, genomics",5c09e633af11378e24f889b4
4202,,New York,Columbia University,Data Scientist,40.6943,-73.9249,,,,NY,postdoctoral research scientist,5c09e633af11378e24f889b5
4203,,New York,NYU Langone Health,Research Analyst/Scientist,40.6943,-73.9249,,,,NY,research coordinator,5c09e633af11378e24f889b6
4204,,New York,Weight Watchers International,Data Scientist,40.6943,-73.9249,,,,NY,senior data scientist,5c09e633af11378e24f889b7
4205,,New Hyde Park,Northwell Health,Data Analyst,40.7324,-73.6857,,,,NY,data research analyst,5c09e633af11378e24f889b8
4206,,New York,Twitter,Machine Learning Engineer,40.6943,-73.9249,,,,NY,machine learning,5c09e633af11378e24f889b9
4207,,Queens,DEPT OF HEALTH/MENTAL HYGIENE,Other,40.7498,-73.7976,,,,NY,"fulfillment data specialist, bureau of alcohol and drug use prevention, care, and treatment",5c09e633af11378e24f889ba
4208,,New York,Columbia University,Data Assistant,40.6943,-73.9249,,,,NY,administrative assistant,5c09e633af11378e24f889bb
4209,,New York,AppNexus,Data Scientist,40.6943,-73.9249,,,,NY,"vp, data science",5c09e633af11378e24f889bc
4210,,New York,Gro Intelligence,Data Scientist,40.6943,-73.9249,,,,NY,senior quantitative scientist,5c09e633af11378e24f889bd
4211,,New York,Simons Foundation,Data Scientist,40.6943,-73.9249,,,,NY,"associate research scientist, cca",5c09e633af11378e24f889be
4212,,New York,IBM,Data Engineer,40.6943,-73.9249,,,,NY,machine learning engineer,5c09e633af11378e24f889bf
4213,,New York,New York Genome Center,Data Scientist,40.6943,-73.9249,,,,NY,associate scientist,5c09e633af11378e24f889c0
4214,,Brooklyn,FIRE DEPARTMENT,Data Analyst,40.6501,-73.9496,,,,NY,diversity & inclusion data analyst,5c09e633af11378e24f889c1
4215,,Secaucus,The Children's Place,Data Analyst,40.7809,-74.0662,,,,NJ,digital data scientist - marketing analyst,5c09e633af11378e24f889c2
4216,,New York,Mount Sinai,Data Analyst,40.6943,-73.9249,,,,NY,"data analyst ii, oncological sciences",5c09e633af11378e24f889c3
4217,,New York,New Amsterdam Partners LLC,Data Analyst,40.6943,-73.9249,,,,NY,quantitative investment analyst,5c09e633af11378e24f889c4
4218,,Palisades,Columbia University,Data Scientist,41.0112,-73.9135,,,,NY,research scientist,5c09e633af11378e24f889c5
4219,,New York,Bloomingdale's,Data Manager,40.6943,-73.9249,,,,NY,"manager, data science & analytics: bloomingdale's new york, ny",5c09e633af11378e24f889c6
4220,,Manhattan,DEPT OF ENVIRONMENT PROTECTION,Other,40.7834,-73.9662,,,,NY,geologist,5c09e633af11378e24f889c7
4221,,Newark,Rutgers University,Data Scientist,40.7242,-74.1724,,,,NJ,basic scientist,5c09e633af11378e24f889c8
4222,,New York,AIG,Data Scientist,40.6943,-73.9249,,,,NY,deep learning scientist,5c09e633af11378e24f889c9
4223,,New York,Medidata Solutions,Data Analyst,40.6943,-73.9249,,,,NY,technology operation intelligence analyst,5c09e633af11378e24f889ca
4224,,New York,Harry's,Data Engineer,40.6943,-73.9249,,,,NY,"staff engineer, data",5c09e633af11378e24f889cb
4225,,New York,Ayasdi,Data Scientist,40.6943,-73.9249,,,,NY,senior data scientist (financial services),5c09e633af11378e24f889cc
4226,,New York,NYU Langone Health,Other,40.6943,-73.9249,,,,NY,secretary i,5c09e633af11378e24f889cd
4227,,New York,The Helmsley Charitable Trust,Data Developer,40.6943,-73.9249,,,,NY,"associate program officer, crohnâs disease",5c09e633af11378e24f889ce
4228,,Union,Bed Bath & Beyond,Data Scientist,,,,,,NJ,sr. data scientist,5c09e633af11378e24f889cf
4229,,New York,NYU Langone Health,Research Analyst/Scientist,40.6943,-73.9249,,,,NY,research coordinator - addictive disorders,5c09e633af11378e24f889d0
4230,,New York,Oath Inc,Data Scientist,40.6943,-73.9249,,,,NY,tumblr: sr. data scientist (analytics),5c09e633af11378e24f889d1
4231,,New York,Civic Hall,Other,40.6943,-73.9249,,,,NY,marketing and welcome desk associate,5c09e633af11378e24f889d2
4232,,New York,Microsoft,Other,40.6943,-73.9249,,,,NY,data & ai architect,5c09e633af11378e24f889d3
4233,,New York,Goldman Sachs,Data Scientist,40.6943,-73.9249,,,,NY,personal financial management - chief data scientist - vice president - new york city,5c09e633af11378e24f889d4
4234,,New York,Averity,Data Scientist,40.6943,-73.9249,,,,NY,data scientist - technology,5c09e633af11378e24f889d5
4235,,New York,SRS Investment Management,Data Engineer,40.6943,-73.9249,,,,NY,python data engineer,5c09e633af11378e24f889d6
4236,,New York,JP Morgan Chase,Data Scientist,40.6943,-73.9249,,,,NY,data scientist â cib chief data science office - vp,5c09e633af11378e24f889d7
4237,,Manhattan,DEPT OF HEALTH/MENTAL HYGIENE,Data Analyst,40.7834,-73.9662,,,,NY,"research analyst & survey coordinator, world trade center health registry",5c09e633af11378e24f889d8
4238,,New York,Averity,Data Scientist,40.6943,-73.9249,,,,NY,data scientist - hedge fund,5c09e633af11378e24f889d9
4239,,New York,Averity,Data Scientist,40.6943,-73.9249,,,,NY,data scientist for technology start-up,5c09e633af11378e24f889da
4240,,New York,NIKE INC,Data Scientist,40.6943,-73.9249,,,,NY,senior research data scientist,5c09e633af11378e24f889db
4241,,New York,JP Morgan Chase,Data Scientist,40.6943,-73.9249,,,,NY,data scientist - global research & data analytics - vp,5c09e633af11378e24f889dc
4242,,Manhattan,DEPT OF HEALTH/MENTAL HYGIENE,Research Analyst/Scientist,40.7834,-73.9662,,,,NY,researcher,5c09e633af11378e24f889dd
4243,,New York,Farfetch,Data Scientist,40.6943,-73.9249,,,,NY,senior data scientist,5c09e633af11378e24f889de
4244,,New York,ACLU,Data Analyst,40.6943,-73.9249,,,,NY,data reporting analyst,5c09e633af11378e24f889df
4245,,Jersey City,fractalanalytics,Data Scientist,40.7161,-74.0683,,,,NJ,sr. data scientist,5c09e633af11378e24f889e0
4246,,New York,"The Hagan-Ricci Group, Inc.",Data Scientist,40.6943,-73.9249,,,,NY,data scientist / signal researcher,5c09e633af11378e24f889e1
4247,,New York,NBCUniversal,Data Scientist,40.6943,-73.9249,,,,NY,"fall 2018 internship, data science practica (new york, ny)",5c09e633af11378e24f889e2
4248,,New York,Columbia University,Data Analyst,40.6943,-73.9249,,,,NY,data analyst - cardiology,5c09e633af11378e24f889e3
4249,,New York,Gallup,Data Engineer,40.6943,-73.9249,,,,NY,data engineer,5c09e633af11378e24f889e4
4250,,Jersey City,Fractal Analytics,Data Scientist,40.7161,-74.0683,,,,NJ,sr. data scientist,5c09e633af11378e24f889e5
4251,,New York,JP Morgan Chase,Data Scientist,40.6943,-73.9249,,,,NY,quantum computing scientist,5c09e633af11378e24f889e6
4252,,New York,Foursquare,Data Scientist,40.6943,-73.9249,,,,NY,staff research scientist,5c09e633af11378e24f889e7
4253,,New York,Slice,Data Scientist,40.6943,-73.9249,,,,NY,senior data scientist (sales & restaurant network),5c09e633af11378e24f889e8
4254,,New York,BARK,Other,40.6943,-73.9249,,,,NY,vice president of data & analytics,5c09e633af11378e24f889e9
4255,,New York,"Two Sigma Investments, LLC.",Data Analyst,40.6943,-73.9249,,,,NY,data research and acceleration analyst,5c09e633af11378e24f889ea
4256,,New York,Columbia University,Data Technician,40.6943,-73.9249,,,,NY,short term casual - computational technology,5c09e633af11378e24f889eb
4257,,New York,NYU Langone Health,Data Developer,40.6943,-73.9249,,,,NY,program associate,5c09e633af11378e24f889ec
4258,,New York,Brown Brothers Harriman,Data Scientist,40.6943,-73.9249,,,,NY,data scientist senior,5c09e633af11378e24f889ed
4259,,New York,Nautilus Labs,Data Scientist,40.6943,-73.9249,,,,NY,lead data scientist,5c09e633af11378e24f889ee
